CustomerID,Gender,Age,Region,City,Branch,HasPartner,TenureYears,AccountType,HasMobileBanking,HasCreditCard,IsActiveMember,Balance_ETB,MonthlyServiceFee_ETB,NumberOfTransactions,Exited
5524732864628,,41,Addis Ababa (Chartered City),Addis Ababa,Arat Kilo Branch,Yes,30.0,Current,Yes,Yes,Yes,32405.16,12.4,218.0,No
5237201477972,Female,85,Oromia Region,Asella,Asella Branch,Yes,6.8,Current,Yes,No,Yes,2128.16,57.49,39.0,No
5299240029327,Female,31,Sidama Region,Hawassa,Hawassa Tabor Branch,No,5.5,Savings,Yes,No,Yes,15154.22,45.92,,No
5568039346722,Female,58,Addis Ababa (Chartered City),Addis Ababa,Arat Kilo Branch,No,10.8,Fixed,Yes,No,Yes,56536.91,69.14,147.0,No
5523673269475,Male,79,Amhara Region,Bahir Dar,Bahir Dar Main Branch,Yes,,Savings,No,No,No,158.74,168.81,256.0,Yes
5429064983960,Male,69,Amhara Region,Lalibela,Lalibela Branch,Yes,26.1,Fixed,Yes,No,Yes,856.51,164.95,6.0,No
5912054425751,Female,81,Sidama Region,Hawassa,Hawassa Tabor Branch,No,2.4,Fixed,No,No,No,487.66,151.8,282.0,Yes
5543472135516,Female,36,SNNPR (Southern Nations),Halaba,Halaba Kulito Branch,No,11.4,Current,Yes,No,Yes,5371.4,11.54,214.0,No
5330944191818,Male,78,Oromia Region,Adama,Adama Main Branch,No,3.6,Savings,No,No,No,190.06,,43.0,Yes
5209786797191,Male,69,Somali Region,Jijiga,Jijiga Branch,No,,Fixed,No,No,No,8407.39,53.64,88.0,Yes
5108010859576,Male,52,Addis Ababa (Chartered City),Addis Ababa,Balcha Branch,No,14.1,Current,Yes,No,No,7913.94,110.25,32.0,No
5062413347868,Male,34,Amhara Region,Lalibela,Lalibela Branch,No,7.0,Current,Yes,No,Yes,33747.7,90.44,1.0,No
5287696982483,Male,39,Oromia Region,Adama,Aba Geda Branch,No,1.0,Fixed,Yes,No,No,3176.68,86.43,251.0,No
5970287257566,Male,31,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,2.1,Current,Yes,No,No,11816.23,169.69,260.0,No
5192717593445,Male,44,Oromia Region,Adama,Aba Geda Branch,No,30.0,,Yes,No,No,1929.32,69.48,99.0,No
5301405655179,Female,80,Oromia Region,Adama,Wonji Branch,No,3.7,Savings,No,Yes,No,7253.01,140.5,269.0,Yes
5365891525549,Female,36,Gambella Region,Gambella,Gambella New Land Sub Branch,,13.0,Savings,Yes,Yes,No,5283.15,105.9,51.0,No
5474878873001,Male,43,Addis Ababa (Chartered City),Addis Ababa,Sar Bet Branch,Yes,7.0,Savings,No,No,Yes,,178.94,99.0,No
5038117269877,Female,34,Oromia Region,Adama,Wonji Branch,Yes,6.2,Fixed,No,Yes,No,9246.34,112.66,82.0,Yes
5076226099591,Male,57,Addis Ababa (Chartered City),Addis Ababa,Airport Branch,No,9.9,Fixed,No,,No,235.13,135.17,,Yes
5683090766714,Male,45,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,Yes,7.0,Fixed,Yes,Yes,Yes,,59.08,233.0,No
5195454810126,Male,20,Addis Ababa (Chartered City),Addis Ababa,Kotebe Zero Hulet Branch,No,14.6,Fixed,Yes,No,Yes,,165.65,44.0,No
5667294135315,Female,47,Sidama Region,Yirgachefe,Yirgachefe Branch,No,10.9,Fixed,Yes,Yes,Yes,6568.38,,27.0,No
5595980546690,Female,29,Oromia Region,Adama,Adama Main Branch,Yes,3.9,Fixed,Yes,No,No,6995.94,25.66,133.0,No
5431276967952,Male,77,Amhara Region,Bahir Dar,Bilal Branch,,12.3,Current,No,,No,5661.15,114.83,115.0,Yes
5114469689612,,75,Oromia Region,Adama,Adama Main Branch,No,5.8,Fixed,Yes,Yes,No,16127.01,109.39,49.0,No
5200013396345,Male,67,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,11.5,Fixed,Yes,No,Yes,2574.56,69.62,36.0,No
5208843224833,Female,29,Addis Ababa (Chartered City),Addis Ababa,93 Mazoriya Branch,No,1.6,Savings,No,No,No,4903.71,109.25,200.0,Yes
5660362308459,Male,66,Oromia Region,Adama,Mojo Branch,Yes,6.2,,No,No,No,3050.09,124.35,217.0,Yes
5120050260646,Female,23,Oromia Region,Jimma,Abu Abajifar Sub Branch,No,7.4,Savings,No,No,No,9588.52,51.88,90.0,Yes
5888291984538,Female,20,Oromia Region,Asella,Asella Branch,Yes,5.5,Savings,Yes,Yes,No,6208.7,130.95,5.0,Yes
5083515499525,Male,68,Dire Dawa (Chartered City),Dire Dawa,Dire Dawa Taiwan Branch,No,12.3,Fixed,No,,No,6253.66,125.14,182.0,Yes
5402074464411,Female,51,Amhara Region,Debre Markos,Debre Markos Branch,No,8.5,Savings,No,,Yes,11487.7,25.26,276.0,No
5434432818265,Female,76,Sidama Region,Hawassa,Hawassa Tabor Branch,No,8.1,Current,No,No,No,6847.12,79.63,165.0,Yes
5888179306274,Female,50,Addis Ababa (Chartered City),Addis Ababa,Arat Kilo Branch,No,8.6,,No,Yes,Yes,10243.34,117.21,126.0,No
5763557419893,Female,28,Oromia Region,Ziway,Ziway Branch,Yes,13.9,Fixed,No,No,No,1588.83,29.87,59.0,Yes
5957822983438,Female,32,Addis Ababa (Chartered City),Addis Ababa,Arat Kilo Branch,No,13.4,Current,No,No,No,2903.62,143.59,62.0,Yes
5633670286854,Female,62,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,Yes,3.1,Fixed,No,No,No,2128.81,21.17,100.0,Yes
5293737072968,Male,30,Dire Dawa (Chartered City),Dire Dawa,Melka Jebdu Branch,No,9.8,,No,No,Yes,1653.38,63.94,260.0,No
5327182886590,Male,90,Amhara Region,Lalibela,Lalibela Branch,Yes,1.6,Savings,Yes,No,Yes,5693.9,63.59,246.0,No
5301847645280,Male,43,Gambella Region,Gambella,Gambella New Land Sub Branch,Yes,10.9,Savings,No,Yes,Yes,9506.13,150.13,145.0,No
5014793714756,Male,28,Addis Ababa (Chartered City),Addis Ababa,Yeka Abado Branch,Yes,16.8,Fixed,Yes,No,No,,75.64,124.0,No
5836242574585,Female,26,Addis Ababa (Chartered City),Addis Ababa,Arat Kilo Branch,Yes,16.3,Current,No,No,No,1076.91,73.74,148.0,Yes
5999091059072,Female,61,Tigray Region,Mekelle,Ayder Branch,No,4.2,,No,No,Yes,32558.51,16.06,43.0,No
5237249751154,Male,60,Addis Ababa (Chartered City),Addis Ababa,Piazza Branch,Yes,2.8,Savings,No,Yes,No,22724.48,17.05,167.0,Yes
5209966240541,Male,58,Oromia Region,Nekemte,Nekemte Main Branch,Yes,,Current,Yes,Yes,No,4161.96,100.69,274.0,No
5944316408159,Male,73,Amhara Region,Bahir Dar,Bahir Dar Main Branch,No,2.7,Fixed,Yes,,No,22494.28,44.42,181.0,No
5984315141356,Male,67,Addis Ababa (Chartered City),Addis Ababa,Airport Branch,Yes,23.5,Fixed,Yes,No,Yes,3725.02,84.43,205.0,No
5606062036993,Male,28,Somali Region,Jijiga,Jijiga Taiwan Branch,Yes,4.8,Current,Yes,,Yes,2069.91,65.99,15.0,No
5121662739953,Male,26,Addis Ababa (Chartered City),Addis Ababa,18 Mazoriya Branch,No,12.4,Current,No,No,No,2207.41,150.3,35.0,Yes
5184741845380,Female,71,Addis Ababa (Chartered City),Addis Ababa,Sar Bet Branch,,,Fixed,Yes,No,No,9995.38,98.92,253.0,No
5176662297381,Female,44,Addis Ababa (Chartered City),Addis Ababa,Sar Bet Branch,No,16.3,Savings,No,Yes,Yes,4192.74,36.94,123.0,No
5446509423950,Male,42,Addis Ababa (Chartered City),Addis Ababa,Airport Branch,Yes,18.7,Fixed,No,No,No,17798.82,72.46,176.0,Yes
5775496193065,Female,67,Amhara Region,Bahir Dar,Bahir Dar Main Branch,Yes,,Fixed,No,Yes,No,1667.62,99.26,76.0,Yes
5273562582735,Female,28,Oromia Region,Bekoji,Bekoji Branch,No,5.2,Current,No,No,No,20540.42,35.7,297.0,Yes
5126514842352,Male,87,SNNPR (Southern Nations),Halaba,Halaba Kulito Branch,Yes,3.8,Current,No,Yes,Yes,16886.2,171.42,,No
5013559918756,Female,83,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,No,17.7,Savings,No,Yes,Yes,14835.77,66.52,52.0,No
5377908075927,Female,27,Oromia Region,Adama,Aba Geda Branch,Yes,10.4,Fixed,No,Yes,No,6731.39,80.29,239.0,Yes
5282503551785,Female,36,Amhara Region,Lalibela,Lalibela Branch,Yes,6.3,Current,No,No,Yes,8084.47,145.21,98.0,No
5443695244738,Male,84,Amhara Region,Bahir Dar,Giorgis Branch,Yes,14.6,Fixed,Yes,Yes,No,,98.07,156.0,No
5358203782365,Male,19,Oromia Region,Asella,Asella Branch,No,7.3,Current,No,Yes,Yes,1438.86,131.19,98.0,No
5499315769550,Female,21,Addis Ababa (Chartered City),Addis Ababa,Megenagna Branch,Yes,8.4,Savings,Yes,No,No,3324.91,117.94,154.0,No
5252465610523,,31,Addis Ababa (Chartered City),Addis Ababa,18 Mazoriya Branch,Yes,6.9,Current,Yes,No,Yes,33599.26,110.34,,No
5012324739461,Male,52,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,1.3,Savings,Yes,No,No,23786.18,12.4,265.0,No
5990525545864,Male,27,Sidama Region,Hawassa,Hawassa Tabor Branch,Yes,6.5,Savings,Yes,No,No,4474.19,,201.0,No
5480618801593,Female,63,Oromia Region,Metu,Metu Branch,Yes,23.1,Savings,Yes,Yes,No,3500.05,93.54,177.0,No
5544010757801,Male,35,SNNPR (Southern Nations),Arba Minch,Arba Minch Branch,Yes,12.8,Fixed,Yes,Yes,No,,152.61,45.0,No
5588474296103,Female,32,Dire Dawa (Chartered City),Dire Dawa,Dire Dawa Main Branch,No,10.9,Current,Yes,No,No,2635.32,51.41,38.0,No
5783030285137,Female,24,Tigray Region,Mekelle,Mekelle Main Branch,Yes,2.9,Fixed,Yes,No,Yes,5983.83,47.04,185.0,No
5537531628060,Male,73,Amhara Region,Woldiya,Woldiya Branch,Yes,0.8,Current,Yes,No,No,90272.6,93.26,171.0,No
5982628258762,Female,51,Addis Ababa (Chartered City),Addis Ababa,Balcha Branch,,7.3,Current,No,Yes,No,22419.9,18.9,188.0,Yes
5029515052000,Male,75,Amhara Region,Gondar,Gondar Main Branch,No,4.8,Fixed,Yes,No,No,4944.32,117.35,52.0,No
5808826378816,Male,26,Oromia Region,Jimma,Agaro Branch,Yes,30.0,Current,Yes,No,Yes,7796.83,11.12,277.0,No
5332401210394,,55,Oromia Region,Adama,Aba Geda Branch,Yes,24.1,Current,No,,No,35667.28,118.01,28.0,Yes
5578016325409,,34,Addis Ababa (Chartered City),Addis Ababa,18 Mazoriya Branch,No,10.6,Savings,Yes,Yes,Yes,1885.11,162.73,158.0,No
5647597960685,Female,58,Oromia Region,Jimma,Jimma Arju Branch,No,12.2,Savings,No,Yes,Yes,,30.85,52.0,No
5816245524976,Male,22,Tigray Region,Mekelle,Ayder Branch,Yes,4.3,Fixed,Yes,No,No,3158.7,20.62,163.0,No
5689302962071,,23,Amhara Region,Bahir Dar,Bahir Dar Main Branch,Yes,2.9,Current,No,Yes,No,5003.84,32.12,231.0,Yes
5504922637815,Female,75,Dire Dawa (Chartered City),Dire Dawa,Melka Jebdu Branch,No,9.2,Fixed,No,No,Yes,122.3,,224.0,No
5737871686540,Female,30,Amhara Region,Dessie,Dessie Main Branch,Yes,16.3,Fixed,Yes,Yes,No,3062.24,32.23,228.0,No
5598536286830,Female,36,Addis Ababa (Chartered City),Addis Ababa,Head Office,Yes,1.7,Current,Yes,Yes,No,3814.43,124.23,196.0,No
5257426887978,Female,28,Addis Ababa (Chartered City),Addis Ababa,18 Mazoriya Branch,No,5.6,Current,Yes,Yes,No,16608.15,102.81,14.0,Yes
5183643373749,Female,56,Addis Ababa (Chartered City),Addis Ababa,Piazza Branch,No,5.5,Fixed,No,No,Yes,2152.17,156.61,34.0,No
5569499507152,Male,42,Amhara Region,Debre Birhan,Debre Birhan Branch,Yes,18.9,Fixed,Yes,,Yes,16338.74,34.26,84.0,No
5047945514205,Male,72,Oromia Region,Bekoji,Bekoji Branch,Yes,15.0,Savings,No,No,No,8092.85,53.84,88.0,Yes
5826508475140,Male,69,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,No,7.3,Fixed,No,No,Yes,18470.8,46.5,38.0,No
5615729566519,Male,44,Addis Ababa (Chartered City),Addis Ababa,Piazza Branch,No,9.8,Current,No,Yes,No,4203.41,168.89,223.0,Yes
5378434472063,Male,68,Addis Ababa (Chartered City),Addis Ababa,18 Mazoriya Branch,Yes,8.5,Savings,No,Yes,Yes,4240.93,151.0,293.0,No
5245070365330,Female,38,Sidama Region,Hawassa,Hawassa Tabor Branch,Yes,,Savings,No,Yes,No,30498.87,,268.0,Yes
5570257073877,Male,24,Oromia Region,Adama,Wonji Branch,Yes,7.6,Savings,No,No,No,6972.29,70.71,47.0,Yes
5451424505336,Female,50,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,Yes,19.1,Savings,Yes,No,Yes,5141.51,84.01,91.0,No
5658198499358,Male,72,Amhara Region,Bahir Dar,Bilal Branch,Yes,6.1,Savings,No,No,No,572.25,38.87,18.0,Yes
5800389018350,Male,33,Addis Ababa (Chartered City),Addis Ababa,Head Office,Yes,12.1,Current,No,Yes,No,1299.52,40.07,59.0,Yes
5845285559825,Female,55,Oromia Region,Jimma,Jimma Arju Branch,No,22.6,Fixed,No,No,Yes,3746.35,93.86,187.0,No
5848426394852,Male,43,SNNPR (Southern Nations),Halaba,Halaba Kulito Branch,No,5.2,Current,No,Yes,Yes,6509.74,145.56,74.0,No
5775350109069,Female,63,Addis Ababa (Chartered City),Addis Ababa,Kazanchis Branch,No,9.0,Current,No,Yes,No,9987.59,85.64,225.0,Yes
5482270270831,Male,22,Amhara Region,Debre Markos,Debre Markos Branch,Yes,14.4,,No,Yes,Yes,22483.12,174.91,179.0,No
5468899409457,Female,22,Amhara Region,Dessie,Dessie Main Branch,No,9.1,Fixed,Yes,No,No,,131.0,20.0,No
5376106224208,,83,SNNPR (Southern Nations),Mizan Aman,Mizan Aman Branch,No,9.8,Savings,No,,Yes,8146.36,139.0,,No
5727171173660,Female,67,SNNPR (Southern Nations),Mizan Aman,Mizan Aman Branch,Yes,16.1,Fixed,No,No,Yes,2467.18,154.25,271.0,No
5341624237447,Male,81,Addis Ababa (Chartered City),Addis Ababa,Sar Bet Branch,No,10.6,Fixed,Yes,Yes,No,29903.46,155.87,172.0,No
5758215106766,Female,43,Dire Dawa (Chartered City),Dire Dawa,Melka Jebdu Branch,,16.9,Current,Yes,Yes,No,11238.68,176.85,171.0,No
5447661184097,Male,23,SNNPR (Southern Nations),Wolkite,Wolkite Branch,No,,Current,Yes,Yes,No,28570.89,123.0,251.0,No
5422360362837,Male,53,Oromia Region,Adama,Adama Main Branch,No,,Current,No,Yes,No,5253.8,141.42,117.0,Yes
5146058592659,Female,51,SNNPR (Southern Nations),Wolkite,Wolkite Branch,Yes,20.8,Fixed,No,Yes,No,6082.42,174.46,160.0,Yes
5037387713131,Male,71,Addis Ababa (Chartered City),Addis Ababa,Yeka Abado Branch,Yes,5.8,Fixed,No,Yes,Yes,9722.32,93.38,15.0,No
5625585226615,Male,46,Oromia Region,Jimma,Abu Abajifar Sub Branch,No,3.3,Savings,Yes,No,Yes,4722.59,84.35,238.0,No
5435141364739,Male,34,Addis Ababa (Chartered City),Addis Ababa,Arat Kilo Branch,No,,Savings,Yes,No,Yes,35580.42,140.31,213.0,No
5407652558784,Female,68,SNNPR (Southern Nations),Mizan Aman,Mizan Aman Branch,No,29.2,Savings,No,,Yes,21813.35,135.79,132.0,No
5379163995877,Female,80,Oromia Region,Adama,Wonji Branch,No,8.9,Savings,Yes,No,No,,161.58,207.0,No
5432814280097,Female,30,Addis Ababa (Chartered City),Addis Ababa,Head Office,No,6.4,Savings,Yes,No,Yes,2703.45,77.64,262.0,No
5592065045048,Male,25,Oromia Region,Ambo,Ambo Branch,Yes,11.5,Fixed,No,Yes,Yes,12735.72,67.83,219.0,No
5553920915845,Female,82,Addis Ababa (Chartered City),Addis Ababa,Piazza Branch,No,1.8,,Yes,No,Yes,2653.44,173.66,141.0,No
5868116052651,Male,46,Addis Ababa (Chartered City),Addis Ababa,Arat Kilo Branch,,3.8,Current,No,No,Yes,2599.22,90.64,17.0,No
5366467142517,Male,45,SNNPR (Southern Nations),Dilla,Dilla Branch,No,1.7,Fixed,No,Yes,Yes,3266.36,171.32,,No
5930782960475,Male,39,Oromia Region,Jimma,Agaro Branch,No,10.5,Fixed,Yes,No,No,214.9,44.38,29.0,Yes
5511168554839,Male,39,SNNPR (Southern Nations),Mizan Aman,Mizan Aman Branch,No,4.1,Current,No,Yes,No,3597.53,82.49,101.0,Yes
5736235788990,Female,72,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,4.5,Current,Yes,No,No,3847.43,84.06,0.0,Yes
5232450336856,,80,Gambella Region,Gambella,Gambella New Land Sub Branch,No,11.5,Current,Yes,No,No,1349.69,83.38,185.0,Yes
5575184210458,Female,88,Tigray Region,Mekelle,Ayder Branch,No,9.3,Savings,Yes,Yes,No,,70.47,185.0,No
5824764641316,Male,86,Somali Region,Jijiga,Jijiga Taiwan Branch,No,9.9,Current,No,Yes,Yes,509.2,109.19,48.0,No
5507913981318,Female,56,Addis Ababa (Chartered City),Addis Ababa,Megenagna Branch,Yes,8.7,Fixed,No,Yes,Yes,5207.61,69.47,156.0,No
5140054830618,Male,86,Addis Ababa (Chartered City),Addis Ababa,Head Office,Yes,7.3,Savings,Yes,Yes,No,4842.15,103.05,288.0,No
5511027914556,Male,63,Addis Ababa (Chartered City),Addis Ababa,Balcha Branch,No,13.1,Fixed,No,Yes,No,254.76,103.7,213.0,Yes
5125981847400,Female,37,Addis Ababa (Chartered City),Addis Ababa,Ayat Branch,No,12.3,Fixed,No,Yes,Yes,942.51,151.08,167.0,No
5022796741720,Female,23,Somali Region,Jijiga,Jijiga Branch,Yes,12.2,Savings,Yes,Yes,Yes,64592.799999999996,24.12,220.0,No
5934306321098,Male,45,Sidama Region,Hawassa,Tabor Branch,No,13.7,Fixed,No,Yes,Yes,3006.81,135.76,271.0,No
5193654006827,Female,59,Addis Ababa (Chartered City),Addis Ababa,18 Mazoriya Branch,Yes,8.4,,Yes,No,No,2349.9,59.13,,No
5962755501454,Female,33,Addis Ababa (Chartered City),Addis Ababa,58 Mazoria Branch,Yes,13.1,Current,Yes,Yes,Yes,4564.39,66.49,55.0,No
5767218996456,Male,87,Addis Ababa (Chartered City),Addis Ababa,Yeka Abado Branch,,0.8,Current,No,No,Yes,48.36,160.77,197.0,No
5881128700824,,31,Addis Ababa (Chartered City),Addis Ababa,Misrak Gerji Branch,No,9.8,Current,No,,Yes,11193.18,40.83,177.0,No
5684545694219,Female,61,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,18.5,,No,Yes,No,4337.71,133.1,241.0,Yes
5922734826473,Male,50,Oromia Region,Jimma,Agaro Branch,Yes,11.5,Savings,Yes,Yes,Yes,1199.7,,187.0,No
5995061529605,,20,Amhara Region,Mekane Selam,Mekane Selam Branch,Yes,3.3,Current,Yes,Yes,Yes,,45.21,282.0,No
5936810861505,Female,42,Oromia Region,Jimma,Jimma Main Branch,Yes,9.4,,Yes,Yes,No,2563.38,33.5,206.0,No
5548293692163,Female,50,Sidama Region,Yirgachefe,Yirgachefe Branch,Yes,5.2,,Yes,Yes,Yes,3736.1,10.69,,No
5210505016965,Male,29,Amhara Region,Debre Markos,Debre Markos Branch,No,30.0,Current,Yes,No,No,,18.02,128.0,No
5011149015688,Male,75,SNNPR (Southern Nations),Arba Minch,Arba Minch Branch,Yes,8.4,Savings,No,Yes,Yes,11261.88,165.81,216.0,No
5636243718708,Female,64,Tigray Region,Mekelle,Ayder Branch,Yes,6.1,Current,No,Yes,Yes,8032.39,92.36,30.0,No
5670959870833,Female,24,Sidama Region,Hawassa,Hawassa Main Branch,Yes,13.4,Current,Yes,No,Yes,2630.37,60.26,228.0,No
5536750298011,Male,23,Sidama Region,Hawassa,Tabor Branch,,7.9,Fixed,Yes,Yes,No,8081.34,96.81,135.0,No
5466718993235,Female,33,Amhara Region,Gondar,Gondar Main Branch,Yes,,Savings,No,Yes,No,1642.35,114.11,,Yes
5407675366544,Female,82,Oromia Region,Metu,Metu Branch,Yes,8.4,Fixed,Yes,No,No,20224.43,98.6,86.0,No
5760397178513,Female,28,Addis Ababa (Chartered City),Addis Ababa,Kotebe Zero Hulet Branch,Yes,,Current,Yes,No,No,3982.39,84.16,206.0,No
5484726988395,Female,62,Oromia Region,Shashemene,Shashemene Branch,Yes,20.4,Savings,Yes,No,Yes,3591.7,128.59,81.0,No
5959074622911,Male,82,Addis Ababa (Chartered City),Addis Ababa,Balcha Branch,Yes,11.0,Fixed,No,No,Yes,4888.51,,153.0,No
5302286933976,Male,85,Addis Ababa (Chartered City),Addis Ababa,Sar Bet Branch,Yes,8.5,Fixed,Yes,Yes,Yes,10647.23,,293.0,No
5027307513841,Female,63,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,Yes,8.8,Fixed,Yes,Yes,No,3321.42,168.43,117.0,No
5854576111969,Male,50,Tigray Region,Mekelle,Ayder Branch,Yes,15.4,Savings,No,No,No,9022.59,140.95,149.0,Yes
5697994913086,Male,42,Addis Ababa (Chartered City),Addis Ababa,Airport Branch,Yes,8.0,Fixed,Yes,Yes,Yes,37322.37,59.09,106.0,No
5180256971714,Male,44,Addis Ababa (Chartered City),Addis Ababa,Misrak Gerji Branch,No,,Fixed,No,Yes,Yes,2497.27,,10.0,No
5875050228263,Male,78,Oromia Region,Ziway,Ziway Branch,Yes,16.5,Savings,No,No,No,4293.89,61.52,,Yes
5040863293692,Male,82,Oromia Region,Jimma,Jimma Main Branch,Yes,10.3,Fixed,No,No,Yes,17350.22,148.55,48.0,No
5317476806521,Male,20,Addis Ababa (Chartered City),Addis Ababa,Kotebe Zero Hulet Branch,No,14.1,Current,No,No,Yes,,167.68,203.0,No
5253396463051,Female,32,Gambella Region,Gambella,Gambella New Land Sub Branch,Yes,,Savings,No,,No,3863.21,62.06,32.0,Yes
5007063663281,Male,63,Dire Dawa (Chartered City),Dire Dawa,Dire Dawa Main Branch,No,11.5,Current,Yes,Yes,No,13936.18,23.81,169.0,No
5030926272532,Male,45,Somali Region,Jijiga,Jijiga Branch,,2.2,Fixed,Yes,Yes,No,3568.91,167.88,,No
5799107401970,Female,56,Amhara Region,Bahir Dar,Bahir Dar Main Branch,No,2.7,Savings,No,Yes,No,10911.06,81.74,123.0,Yes
5224836616689,Male,52,Addis Ababa (Chartered City),Addis Ababa,Head Office,No,3.5,Fixed,No,No,No,1696.89,56.1,167.0,Yes
5331231259275,Male,21,Addis Ababa (Chartered City),Addis Ababa,Piazza Branch,No,17.1,Fixed,Yes,,No,,71.58,226.0,No
5753522202658,Female,46,Oromia Region,Ambo,Ambo Branch,Yes,10.2,Savings,Yes,No,Yes,7648.77,69.2,134.0,No
5415056588437,Female,24,Somali Region,Jijiga,Jijiga Taiwan Branch,No,19.7,Fixed,Yes,Yes,No,33043.31,138.73,196.0,No
5532867734067,,53,Oromia Region,Metu,Metu Branch,Yes,1.9,,Yes,Yes,Yes,343.98,81.99,162.0,No
5053819104579,Male,45,Addis Ababa (Chartered City),Addis Ababa,58 Mazoria Branch,Yes,9.0,Current,Yes,No,No,24404.22,52.8,31.0,No
5837080186286,Male,73,Oromia Region,Metu,Metu Branch,,19.2,Savings,No,Yes,Yes,13273.44,152.5,214.0,No
5129862421279,Female,42,Oromia Region,Jimma,Abu Abajifar Sub Branch,Yes,6.3,Fixed,No,,No,54.55,71.58,135.0,Yes
5324499691354,Female,32,Amhara Region,Woldiya,Woldiya Branch,No,8.0,Fixed,Yes,Yes,Yes,630.5,136.18,42.0,No
5130702204503,,29,Tigray Region,Mekelle,Ayder Branch,No,14.3,Savings,Yes,No,Yes,10713.64,,39.0,No
5559318290005,Female,86,Oromia Region,Ziway,Ziway Branch,Yes,18.9,Savings,No,No,Yes,13161.4,46.54,289.0,No
5125557785882,Male,45,Addis Ababa (Chartered City),Addis Ababa,Kotebe Zero Hulet Branch,Yes,1.2,Fixed,Yes,Yes,No,6689.75,32.29,216.0,No
5123519106192,Male,52,Addis Ababa (Chartered City),Addis Ababa,93 Mazoriya Branch,No,11.5,Fixed,No,No,No,6962.03,36.81,211.0,Yes
5601009524597,Female,34,Amhara Region,Bahir Dar,Bahir Dar Stadium Branch,Yes,4.8,Savings,No,No,No,9347.24,147.4,97.0,Yes
5670847783718,Male,66,Amhara Region,Debre Markos,Debre Markos Branch,No,8.1,Current,No,Yes,Yes,4592.57,169.62,196.0,No
5825896305379,Female,44,Addis Ababa (Chartered City),Addis Ababa,Airport Branch,,18.5,Fixed,Yes,No,No,15659.64,115.19,133.0,No
5443396821719,Male,56,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,No,12.5,Fixed,Yes,No,Yes,5785.33,53.8,265.0,No
5996436081953,Male,32,Addis Ababa (Chartered City),Addis Ababa,Kotebe Zero Hulet Branch,Yes,,Savings,Yes,No,Yes,7777.48,128.28,232.0,No
5940074023375,Female,72,Oromia Region,Adama,Mojo Branch,Yes,18.3,Current,Yes,Yes,Yes,974.81,83.92,285.0,No
5750308934715,Female,39,SNNPR (Southern Nations),Wolaita Sodo,Wolaita Sodo Branch,Yes,17.0,Fixed,No,,No,8260.09,118.18,136.0,Yes
5616922711680,Male,42,Amhara Region,Bahir Dar,Bahir Dar Main Branch,No,6.0,Current,No,,No,9985.2,50.3,206.0,Yes
5566467243177,Female,76,Tigray Region,Mekelle,Ayder Branch,Yes,8.3,Current,No,No,No,11130.27,39.42,120.0,Yes
5686250926482,,69,Somali Region,Jijiga,Jijiga Branch,Yes,9.3,Fixed,Yes,No,No,6476.599999999999,71.7,137.0,No
5142976196097,Male,82,Amhara Region,Gondar,Azezo Branch,No,1.2,Current,Yes,,No,1933.97,,75.0,No
5673839025793,Male,37,Oromia Region,Adama,Aba Geda Branch,Yes,1.5,Current,Yes,Yes,No,37491.49,23.45,,No
5845853953878,Male,64,Oromia Region,Adama,Aba Geda Branch,Yes,,Fixed,No,No,No,16770.16,11.81,,Yes
5541452919940,Female,34,Addis Ababa (Chartered City),Addis Ababa,Yeka Abado Branch,Yes,13.8,,Yes,No,No,11047.77,25.65,,No
5008982624669,Male,82,Oromia Region,Jimma,Jimma Main Branch,No,5.9,Fixed,No,No,Yes,3727.05,160.18,180.0,No
5629164509605,Male,35,SNNPR (Southern Nations),Halaba,Halaba Kulito Branch,Yes,19.3,Current,No,Yes,No,6960.25,165.22,124.0,Yes
5876187088163,Male,67,Amhara Region,Gondar,Azezo Branch,Yes,4.8,Savings,Yes,Yes,No,4550.42,97.4,273.0,No
5013918863687,Male,39,Sidama Region,Hawassa,Tabor Branch,No,17.2,Current,Yes,No,No,1617.36,148.49,61.0,No
5583656913274,Female,78,Oromia Region,Ambo,Ambo Branch,Yes,10.4,Current,Yes,No,Yes,24212.35,160.37,142.0,No
5488331179946,Male,64,Addis Ababa (Chartered City),Addis Ababa,Bole Branch,No,9.9,Savings,No,Yes,No,2697.36,22.36,125.0,Yes
5212642265531,Female,19,Dire Dawa (Chartered City),Dire Dawa,Dire Dawa Main Branch,No,4.2,Fixed,No,No,No,8863.64,18.62,,Yes
5338377964245,Female,19,Addis Ababa (Chartered City),Addis Ababa,Arat Kilo Branch,Yes,,,Yes,No,Yes,7475.8,156.66,54.0,No
